aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
COX1	0.00477079510838021	0.0100250882013343	0.000311490969749784	0.00574372881994006	4.68046236267588
NRDD	0.00428379670332455	0.0046720602371494	0.00103411537039829	0.00390152698885651	3.30011356125825
E3_binding	0.00414480516772188	0.00701325949544337	0.00206530487500502	0.00473300071435592	4.60096270692052
adh_short	0.0038127310237955	0.00386192750546403	0.00132116947740121	0.00341882417184139	2.65607552443156
GMC_oxred_C	0.00349823640840443	0.00333522148921992	0.000128703602021333	0.00292567011043304	1.97757761023719
COX3	0.00347597111134394	0.00876702439978344	0.000861223365782088	0.00474282762329029	3.05485588878493
2-oxoacid_dh	0.00334318106303445	0.00776846758409018	0.00237598480790711	0.00455482731874732	4.73015595066984
FAD_binding_3	0.0033236513735116	0.0069253779947769	0.000805757588086645	0.00409185881254564	3.07672193774313
Glyoxalase	0.00318521313295794	0.00636948821266778	0.000200772218148354	0.00370510772530936	2.30051301806908
adh_short_C2	0.00317681838071979	0.00331975416778096	-9.16402088765062e-05	0.00270497606123389	2.04996351690164
Abhydrolase_1	0.00313830552754698	0.002072442047527	0.000150491854464343	0.00233878056253807	1.65297580502318
Acyl-CoA_dh_M	0.00313751867557978	0.00149549685946108	0.000266819021207382	0.00218087066964037	1.28110576705325
Fe-S_biosyn	0.00313226701919559	0.00363774407952854	0.00105142198624665	0.00296008828545359	1.9452731674662
Biotin_lipoyl	0.0028618817519595	0.00316908491348952	0.000826321400876123	0.0026395567236086	2.56500450035413
Fe_hyd_lg_C	0.00283586015954457	0.00323476747902291	0.000250351327748909	0.0025460154496219	2.69429607372483
Acyl-CoA_dh_N	0.0028237940212966	0.0020186574430766	-6.38199582175312e-05	0.00210208648754123	1.08158821712217
POR_N	0.00273851562588435	0.00490386465191952	-0.0002521408948039	0.00294862924986954	3.21696565810046
Rieske	0.00270337993597873	0.00419381893439767	0.000286529887616052	0.00279824948983701	1.809219354077
Bac_luciferase	0.00266364681051963	0.00508968370028581	0.00026532291371599	0.00306717031389932	2.15406413019643
FA_desaturase	0.0026484491596441	0.0053909000738109	0.000424330775497131	0.00314964618264346	2.35543712268683
Thiolase_N	0.00259925808842698	0.00253743636566957	-0.000149810551153855	0.00215846670073633	1.99846029628781
YceI	0.00259525377982686	0.00881884943674734	0.000776563770146995	0.00425929834763797	3.33945245803146
DUF2229	0.00259319229875395	0.00308472545732594	0.000522101109784111	0.00241599256504884	3.07797204025777
Gly_radical	0.0025028509973823	0.000353317581707995	0.00030101001908177	0.00148899131235771	0.9169187029158
Aldedh	0.00244548294931126	0.0043871778777178	0.000212950376325874	0.00269468372114974	2.07483837191638
DAO	0.00243817680544369	0.00462846262051937	0.000744312083129659	0.00287631368839531	2.62538482123453
PFOR_II	0.00238999259809238	0.00425260456133806	-0.000328750565664003	0.00256291002034615	2.73705767649415
OxoGdeHyase_C	0.00235939289356401	0.00678446731729544	0.00122621934414591	0.00356086555470443	3.0154755019267
UbiA	0.00234059776981617	0.00129667404936684	0.00078458258743095	0.00175225255990084	1.48354049302877
GMC_oxred_N	0.00232933069358917	0.0019569385770133	9.57345204713027e-05	0.00184239662424241	1.18113740822822
Ferrochelatase	0.00231063867501168	0.00449364857937702	0.00130669202745095	0.00281837654003692	3.37993771048954
DHODB_Fe-S_bind	0.00227315485262097	0.00704847137894001	0.000569007754556511	0.00351875825966973	3.55810709669045
ADH_N	0.0022476876991175	0.000434010848515495	-0.000186487382060102	0.00128508285007559	0.841448147045696
Nitro_FeMo-Co	0.00221688362013788	0.00259293450809571	0.000588576730501224	0.00207726545688309	1.75063864300425
Prismane	0.00219504858486041	0.00235411147381173	0.000246247316692767	0.00193326350768858	1.75269581560223
ADH_zinc_N	0.00217527876364634	0.0012595103315587	0.000164134247154607	0.00155695962329961	1.09882671168247
PurK_C	0.00216553137734617	0.00331964207288825	0.000710311476571107	0.00232049751415355	2.33483376969092
PFL-like	0.00213095090123548	0.000253077651547128	0.000555425345453179	0.00129658528671366	0.925920918228503
HGD-D	0.00205174995376652	0.00388083644085993	0.000607296368597387	0.00239964713108947	2.85304008786402
Acyl-CoA_dh_1	0.00186295920416461	0.000934978499254697	-0.000372463912740996	0.00120543519267336	0.638798387978486
ECH_1	0.00185379699893584	0.00160142047997713	0.000107342141639461	0.00148344160150888	1.14077298311025
FeoB_Cyto	0.00180887116496529	0.00115780057323676	0.000892595000768727	0.00145992096804739	1.1475392450365
Fer4_20	0.00180020793115854	0.00140027596002601	0.000212983932577282	0.00142676932686698	1.20590830344842
Fer2_3	0.00179089986408226	0.000578959504043502	6.52130085482712e-05	0.00115297773099759	0.662888701662791
Radical_SAM	0.00177941964310127	0.00321623039551781	5.78687397903445e-06	0.00194962454974457	1.81571074348397
Cytochrome_CBB3	0.00175768824373576	0.00414354073443764	0.00048756145783117	0.00228834192544631	1.62694112162671
ACAS_N	0.00174151364201653	0.00139117567104166	0.000120040658550897	0.00137835111514036	0.916302772738932
