aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
NRDD	0.00408445875799498	0.00438094697116086	0.000586694938798262	0.0036368148762888	2.87405567853606
FA_desaturase	0.0040426104369415	0.00866762452804123	0.000586402915806925	0.00494801379771568	3.56611273225928
PFL-like	0.00383807499629954	0.000669028256390976	0.000846775460040848	0.00238552351533157	1.34549492379783
Bac_luciferase	0.00378448418334607	0.00472261372094079	0.000158187629703296	0.00349737412772229	2.62068646267765
COX1	0.00371950267032825	0.00747230733356558	-0.000143839798882393	0.00429368105941576	3.55863975018552
2-oxoacid_dh	0.00366835144030473	0.00757929001336539	0.00179946237115651	0.004582616414979	4.21322528595988
Fe-S_biosyn	0.00354786028021898	0.00411900538062915	0.00146678774985119	0.0033918990240952	1.96406206507359
COX3	0.00352357357083391	0.00746529204655194	0.000958971722041071	0.00434998970630957	3.53050417926951
OxoGdeHyase_C	0.0033521299862459	0.00900334453864184	0.0010874604765609	0.00481623134295089	4.20961210743362
adh_short	0.00334525104515152	0.00488272668237617	0.00115683872748788	0.00346562315846293	2.44616869870186
Gly_radical	0.00332176484298001	0.00040354573415423	0.00107369822387692	0.00205557899188795	1.30135340001979
Acyl-CoA_dh_N	0.00324155254542925	0.00192054055898604	6.43787580822816e-05	0.00232288983203159	1.59617259337432
Abhydrolase_1	0.00294901165937685	0.00116055304123675	1.73263269963664e-05	0.00191705555767025	1.08996608854405
POR_N	0.00290855279328951	0.00540630735693728	8.81915752905811e-05	0.00323754099802661	3.82400477655243
DAO	0.00285450604531127	0.00343746871481627	0.00102699045986139	0.00271893574727755	2.43499469823128
FAD_binding_3	0.00277280181912035	0.00582941951228123	0.00140724879044958	0.00352133655369082	2.50886376206021
Biotin_lipoyl	0.0026653256962847	0.00355450606209131	0.000945641458947385	0.00268041846416654	2.72946420670477
Glyoxalase	0.00263542142093959	0.00618545445501517	0.000122450342601655	0.00337421984880723	2.54565663385558
adh_short_C2	0.0025302415223469	0.00287188120717653	-0.000281528929364968	0.0021970993528583	1.55929241875305
Aldedh	0.00251994197218835	0.00537064856952952	0.000697633245375144	0.00311413425370578	2.43925374571723
